,userId,movieId,title,tag,rating,tag_amount
312,474,45,To Die For (1995),Journalism,4.0,1
313,474,46,How to Make an American Quilt (1995),wedding,3.0,1
314,474,47,Seven (a.k.a. Se7en) (1995),serial killer,4.0,1
315,474,50,"Usual Suspects, The (1995)",heist,4.0,1
316,474,52,Mighty Aphrodite (1995),adoption / prostitution,4.0,2
317,474,58,"Postman, The (Postino, Il) (1994)",writing,3.5,1
318,474,62,Mr. Holland's Opus (1995),music,2.5,1
319,474,92,Mary Reilly (1996),Jekyll and Hyde,3.5,1
320,474,96,In the Bleak Midwinter (1995),theater,3.5,1
321,474,101,Bottle Rocket (1996),crime,3.5,1
322,474,104,Happy Gilmore (1996),golf,2.0,1
323,474,107,Muppet Treasure Island (1996),muppets,3.0,1
324,474,110,Braveheart (1995),Scotland,3.0,1
325,474,111,Taxi Driver (1976),assassination,4.0,1
326,474,116,Anne Frank Remembered (1995),Holocaust,3.5,1
327,474,122,Boomerang (1992),dating,1.0,1
328,474,140,Up Close and Personal (1996),journalism,2.5,1
329,474,150,Apollo 13 (1995),moon / NASA / space,4.5,3
330,474,153,Batman Forever (1995),superhero,3.0,1
331,474,160,Congo (1995),Michael Crichton,1.0,1
332,474,161,Crimson Tide (1995),submarine,3.5,1
333,474,162,Crumb (1994),In Netflix queue,3.5,1
334,474,185,"Net, The (1995)",computers,3.0,1
335,474,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Made me cry,4.5,1
336,474,215,Before Sunrise (1995),generation X,3.5,1
337,474,216,Billy Madison (1995),school,1.0,1
338,474,222,Circle of Friends (1995),Ireland,4.0,1
339,474,223,Clerks (1994),generation X,3.5,1
340,474,224,Don Juan DeMarco (1995),mental illness / psychology,3.5,2
341,474,230,Dolores Claiborne (1995),Stephen King,3.5,1
342,474,232,Eat Drink Man Woman (Yin shi nan nu) (1994),In Netflix queue,4.0,1
343,474,235,Ed Wood (1994),movie business,4.0,1
344,474,237,Forget Paris (1995),basketball / France / infertility,3.5,3
345,474,246,Hoop Dreams (1994),basketball,4.0,1
346,474,247,Heavenly Creatures (1994),Australia,4.0,1
347,474,249,Immortal Beloved (1994),Beethoven,4.0,1
348,474,252,I.Q. (1994),Einstein,2.0,1
349,474,257,Just Cause (1995),court,3.0,1
350,474,260,Star Wars: Episode IV - A New Hope (1977),darth vader / luke skywalker / space opera,4.0,3
351,474,261,Little Women (1994),Louisa May Alcott,4.0,1
352,474,262,"Little Princess, A (1995)",England / Girl Power / India,4.0,3
353,474,272,"Madness of King George, The (1994)",England / mental illness,3.5,2
354,474,277,Miracle on 34th Street (1994),Christmas,2.0,1
355,474,279,My Family (1995),In Netflix queue,,1
356,474,280,Murder in the First (1995),prison,3.0,1
357,474,282,Nell (1994),disability / twins,3.0,2
358,474,290,Once Were Warriors (1994),In Netflix queue,,1
359,474,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),hit men,3.5,1
360,474,296,Pulp Fiction (1994),hit men,4.0,1
361,474,300,Quiz Show (1994),TV,4.0,1
362,474,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Death,4.5,1
363,474,308,Three Colors: White (Trzy kolory: Bialy) (1994),marriage,4.0,1
364,474,316,Stargate (1994),time travel,3.5,1
365,474,317,"Santa Clause, The (1994)",Christmas,2.0,1
366,474,318,"Shawshank Redemption, The (1994)",prison / Stephen King / wrongful imprisonment,5.0,3
367,474,326,To Live (Huozhe) (1994),In Netflix queue,,1
368,474,329,Star Trek: Generations (1994),Enterprise,4.0,1
369,474,337,What's Eating Gilbert Grape (1993),mental illness,4.0,1
370,474,338,Virtuosity (1995),serial killer,3.0,1
371,474,339,While You Were Sleeping (1995),coma,3.5,1
372,474,342,Muriel's Wedding (1994),Australia / weddings,3.5,2
373,474,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",cross dressing / men in drag / remade,3.5,3
374,474,349,Clear and Present Danger (1994),Tom Clancy,3.0,1
375,474,350,"Client, The (1994)",John Grisham,3.0,1
376,474,351,"Corrina, Corrina (1994)",interracial romance,2.0,1
377,474,356,Forrest Gump (1994),shrimp / Vietnam,3.0,2
378,474,357,Four Weddings and a Funeral (1994),wedding,3.0,1
379,474,361,It Could Happen to You (1994),gambling,3.5,1
380,474,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Holocaust / In Netflix queue,,2
381,474,364,"Lion King, The (1994)",Disney,4.5,1
382,474,371,"Paper, The (1994)",journalism,3.0,1
383,474,377,Speed (1994),bus,4.0,1
384,474,380,True Lies (1994),spies,4.0,1
385,474,381,When a Man Loves a Woman (1994),alcoholism,2.5,1
386,474,412,"Age of Innocence, The (1993)",Edith Wharton,4.0,1
387,474,421,Black Beauty (1994),horses,3.5,1
388,474,425,Blue Sky (1994),mental illness / Oscar (Best Actress),3.5,2
389,474,440,Dave (1993),President,4.5,1
390,474,454,"Firm, The (1993)",John Grisham,4.0,1
391,474,457,"Fugitive, The (1993)",based on a TV show,5.0,1
392,474,471,"Hudsucker Proxy, The (1994)",hula hoop,3.0,1
393,474,474,In the Line of Fire (1993),assassination,3.5,1
394,474,475,In the Name of the Father (1993),Ireland,4.0,1
395,474,477,What's Love Got to Do with It? (1993),biopic,3.5,1
396,474,480,Jurassic Park (1993),Dinosaur,4.5,1
397,474,488,M. Butterfly (1993),Japan / sexuality,3.0,2
398,474,497,Much Ado About Nothing (1993),Shakespeare,5.0,1
399,474,500,Mrs. Doubtfire (1993),cross dressing / divorce / men in drag,2.5,3
400,474,508,Philadelphia (1993),AIDs,3.0,1
401,474,513,Radioland Murders (1994),radio / show business,3.5,2
402,474,515,"Remains of the Day, The (1993)",Butler / Housekeeper,5.0,2
403,474,516,Renaissance Man (1994),military,2.0,1
404,474,522,Romper Stomper (1992),Australia / racism / violence,3.5,3
405,474,524,Rudy (1993),football,2.5,1
406,474,527,Schindler's List (1993),Holocaust,5.0,1
407,474,529,Searching for Bobby Fischer (1993),chess,4.0,1
408,474,531,"Secret Garden, The (1993)",In Netflix queue,,1
409,474,534,Shadowlands (1993),C.S. Lewis,5.0,1
410,474,535,Short Cuts (1993),large cast,4.0,1
411,474,538,Six Degrees of Separation (1993),race,3.5,1
412,474,539,Sleepless in Seattle (1993),Empire State Building,4.5,1
413,474,541,Blade Runner (1982),robots,3.0,1
414,474,543,So I Married an Axe Murderer (1993),beat poetry,4.5,1
415,474,551,"Nightmare Before Christmas, The (1993)",Christmas / Halloween,3.0,2
416,474,556,"War Room, The (1993)",politics,3.0,1
417,474,562,Welcome to the Dollhouse (1995),adolescence,4.0,1
418,474,586,Home Alone (1990),christmas,2.0,1
419,474,587,Ghost (1990),overrated,3.0,1
420,474,588,Aladdin (1992),Disney,4.0,1
421,474,589,Terminator 2: Judgment Day (1991),robots,4.0,1
422,474,590,Dances with Wolves (1990),American Indians / Native Americans,3.5,2
423,474,592,Batman (1989),superhero,4.0,1
424,474,593,"Silence of the Lambs, The (1991)",Hannibal Lector,4.5,1
425,474,594,Snow White and the Seven Dwarfs (1937),Disney,3.0,1
426,474,595,Beauty and the Beast (1991),Disney,5.0,1
427,474,596,Pinocchio (1940),Disney,2.0,1
428,474,597,Pretty Woman (1990),prostitution,4.0,1
429,474,608,Fargo (1996),Coen Brothers,4.0,1
430,474,616,"Aristocats, The (1970)",Disney,3.5,1
431,474,628,Primal Fear (1996),priest,3.0,1
432,474,638,Jack and Sarah (1995),babies,3.0,1
433,474,647,Courage Under Fire (1996),Gulf War,3.0,1
434,474,648,Mission: Impossible (1996),based on a TV show,3.5,1
435,474,668,Song of the Little Road (Pather Panchali) (1955),India,3.5,1
436,474,670,"World of Apu, The (Apur Sansar) (1959)",India,4.5,1
437,474,671,Mystery Science Theater 3000: The Movie (1996),spoof,3.5,1
438,474,673,Space Jam (1996),Bugs Bunny,1.5,1
439,474,708,"Truth About Cats & Dogs, The (1996)",Veterinarian,4.5,1
440,474,720,Wallace & Gromit: The Best of Aardman Animation (1996),Aardman,4.0,1
441,474,728,Cold Comfort Farm (1995),In Netflix queue,3.5,1
442,474,733,"Rock, The (1996)",Alcatraz,4.0,1
443,474,736,Twister (1996),Disaster,2.0,1
444,474,745,Wallace & Gromit: A Close Shave (1995),Aardman,4.0,1
445,474,748,"Arrival, The (1996)",aliens,3.5,1
446,474,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Atomic bomb,4.5,1
447,474,778,Trainspotting (1996),drug abuse,4.0,1
448,474,780,Independence Day (a.k.a. ID4) (1996),aliens,4.0,1
449,474,800,Lone Star (1996),In Netflix queue,,1
450,474,805,"Time to Kill, A (1996)",John Grisham,3.0,1
451,474,818,"Very Brady Sequel, A (1996)",based on a TV show,3.0,1
452,474,830,"First Wives Club, The (1996)",adultery,2.0,1
453,474,832,Ransom (1996),kidnapping,2.0,1
454,474,838,Emma (1996),Jane Austen,3.0,1
455,474,852,Tin Cup (1996),golf,2.0,1
456,474,858,"Godfather, The (1972)",Mafia,5.0,1
457,474,892,Twelfth Night (1996),Shakespeare,3.0,1
458,474,898,"Philadelphia Story, The (1940)",divorce,4.0,1
459,474,899,Singin' in the Rain (1952),movie business,4.0,1
460,474,900,"American in Paris, An (1951)",France,3.5,1
461,474,902,Breakfast at Tiffany's (1961),Capote,3.5,1
462,474,903,Vertigo (1958),falling,4.5,1
463,474,904,Rear Window (1954),voyeurism,4.0,1
464,474,905,It Happened One Night (1934),Screwball,5.0,1
465,474,906,Gaslight (1944),Brooch,5.0,1
466,474,907,"Gay Divorcee, The (1934)",divorce,3.0,1
467,474,908,North by Northwest (1959),Mount Rushmore,3.5,1
468,474,909,"Apartment, The (1960)",adultery,4.0,1
469,474,910,Some Like It Hot (1959),men in drag,4.0,1
470,474,911,Charade (1963),heist,3.5,1
471,474,912,Casablanca (1942),start of a beautiful friendship,5.0,1
472,474,913,"Maltese Falcon, The (1941)",statue,4.0,1
473,474,914,My Fair Lady (1964),George Bernard Shaw,4.5,1
474,474,915,Sabrina (1954),rich guy - poor girl,4.0,1
475,474,916,Roman Holiday (1953),Italy / royalty,4.0,2
476,474,918,Meet Me in St. Louis (1944),1900s,3.5,1
477,474,919,"Wizard of Oz, The (1939)",Dorothy / Toto,4.5,2
478,474,920,Gone with the Wind (1939),Civil War,2.0,1
479,474,921,My Favorite Year (1982),television,3.0,1
480,474,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),movies,4.0,1
481,474,923,Citizen Kane (1941),Rosebud,4.5,1
482,474,924,2001: A Space Odyssey (1968),Hal / space,4.0,2
483,474,926,All About Eve (1950),Hollywood,4.5,1
484,474,927,"Women, The (1939)",divorce,4.0,1
485,474,928,Rebecca (1940),Mrs. DeWinter,5.0,1
486,474,929,Foreign Correspondent (1940),Europe / journalism / war,3.5,3
487,474,930,Notorious (1946),assassination,4.0,1
488,474,931,Spellbound (1945),amnesia,3.5,1
489,474,934,Father of the Bride (1950),wedding,3.0,1
490,474,936,Ninotchka (1939),Cold War / Russia,4.0,2
491,474,938,Gigi (1958),prostitution,2.5,1
492,474,940,"Adventures of Robin Hood, The (1938)",swashbuckler,3.5,1
493,474,941,"Mark of Zorro, The (1940)",swashbuckler,3.5,1
494,474,943,"Ghost and Mrs. Muir, The (1947)",ghosts,3.5,1
495,474,944,Lost Horizon (1937),Shangri-La,4.0,1
496,474,945,Top Hat (1935),Astaire and Rogers,4.5,1
497,474,947,My Man Godfrey (1936),butler / homeless / screwball,3.5,3
498,474,948,Giant (1956),oil,4.0,1
499,474,950,"Thin Man, The (1934)",Nick and Nora Charles,4.0,1
500,474,951,His Girl Friday (1940),Screwball,4.5,1
501,474,952,Around the World in 80 Days (1956),race,3.0,1
502,474,953,It's a Wonderful Life (1946),Christmas,3.5,1
503,474,954,Mr. Smith Goes to Washington (1939),Politics,4.5,1
504,474,955,Bringing Up Baby (1938),leopard / screwball,4.0,2
505,474,956,Penny Serenade (1941),adoption,4.0,1
506,474,965,"39 Steps, The (1935)",fugitive,4.0,1
507,474,968,Night of the Living Dead (1968),zombies,4.0,1
508,474,969,"African Queen, The (1951)",missionary,5.0,1
509,474,970,Beat the Devil (1953),crime,3.5,1
510,474,971,Cat on a Hot Tin Roof (1958),Tennessee Williams,3.5,1
511,474,973,Meet John Doe (1941),journalism,3.5,1
512,474,976,"Farewell to Arms, A (1932)",Hemingway,3.0,1
513,474,986,Fly Away Home (1996),Animal movie,4.0,1
514,474,991,Michael Collins (1996),Ireland,3.0,1
515,474,994,Big Night (1996),food,3.5,1
516,474,1006,"Chamber, The (1996)",death penalty / John Grisham,3.5,2
517,474,1010,"Love Bug, The (1969)",Disney / race,3.0,2
518,474,1013,"Parent Trap, The (1961)",twins,3.0,1
519,474,1022,Cinderella (1950),Disney,4.0,1
520,474,1025,"Sword in the Stone, The (1963)",Disney / King Arthur,3.0,2
521,474,1028,Mary Poppins (1964),Disney / nanny,3.0,2
522,474,1029,Dumbo (1941),Disney,3.0,1
523,474,1030,Pete's Dragon (1977),Disney,2.0,1
524,474,1032,Alice in Wonderland (1951),Disney,2.0,1
525,474,1033,"Fox and the Hound, The (1981)",Disney,4.5,1
526,474,1035,"Sound of Music, The (1965)",Rogers and Hammerstein,5.0,1
527,474,1041,Secrets & Lies (1996),In Netflix queue,4.5,1
528,474,1042,That Thing You Do! (1996),Music,4.5,1
529,474,1059,William Shakespeare's Romeo + Juliet (1996),Shakespeare,4.5,1
530,474,1066,Shall We Dance (1937),Astaire and Rogers,4.0,1
531,474,1068,Crossfire (1947),anti-Semitism,3.5,1
532,474,1076,"Innocents, The (1961)",governess,,1
533,474,1079,"Fish Called Wanda, A (1988)",fish,4.5,1
534,474,1080,Monty Python's Life of Brian (1979),Bible / parody / religion,3.0,3
535,474,1081,Victor/Victoria (1982),cross dressing,3.5,1
536,474,1082,"Candidate, The (1972)",politics,3.5,1
537,474,1084,Bonnie and Clyde (1967),1920s / gangsters,3.5,2
538,474,1088,Dirty Dancing (1987),dance / music,3.5,2
539,474,1089,Reservoir Dogs (1992),heist / violence,4.0,2
540,474,1090,Platoon (1986),Vietnam,3.5,1
541,474,1093,"Doors, The (1991)",1960s / Jim Morrison / music,3.0,3
542,474,1096,Sophie's Choice (1982),Holocaust,2.5,1
543,474,1097,E.T. the Extra-Terrestrial (1982),aliens,4.0,1
544,474,1101,Top Gun (1986),Navy,3.5,1
545,474,1103,Rebel Without a Cause (1955),1950s / adolescence,4.0,2
546,474,1104,"Streetcar Named Desire, A (1951)",Tennessee Williams,4.0,1
547,474,1124,On Golden Pond (1981),aging,4.0,1
548,474,1125,"Return of the Pink Panther, The (1975)",Clousseau,3.0,1
549,474,1135,Private Benjamin (1980),military,2.0,1
550,474,1136,Monty Python and the Holy Grail (1975),England / King Arthur,4.5,2
551,474,1147,When We Were Kings (1996),boxing / In Netflix queue,3.0,2
552,474,1148,Wallace & Gromit: The Wrong Trousers (1993),Aardman,4.0,1
553,474,1171,Bob Roberts (1992),politics,4.0,1
554,474,1177,Enchanted April (1992),Italy,5.0,1
555,474,1178,Paths of Glory (1957),court / military,3.5,2
556,474,1179,"Grifters, The (1990)",crime,3.5,1
557,474,1183,"English Patient, The (1996)",adultery,2.0,1
558,474,1185,My Left Foot (1989),In Netflix queue,4.0,1
559,474,1187,Passion Fish (1992),disability,4.0,1
560,474,1188,Strictly Ballroom (1992),Australia / dance,5.0,2
561,474,1189,"Thin Blue Line, The (1988)",In Netflix queue / police,4.0,2
562,474,1193,One Flew Over the Cuckoo's Nest (1975),mental illness,3.5,1
563,474,1196,Star Wars: Episode V - The Empire Strikes Back (1980),I am your father / space / space opera,5.0,3
564,474,1197,"Princess Bride, The (1987)",Inigo Montoya / six-fingered man,4.5,2
565,474,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),archaeology / ark of the covenant / indiana jones,4.0,3
566,474,1200,Aliens (1986),space,3.5,1
567,474,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",spaghetti western,3.5,1
568,474,1203,12 Angry Men (1957),court,4.0,1
569,474,1204,Lawrence of Arabia (1962),Middle East,4.0,1
570,474,1206,"Clockwork Orange, A (1971)",brainwashing,3.5,1
571,474,1207,To Kill a Mockingbird (1962),Harper Lee / racism,4.0,2
572,474,1208,Apocalypse Now (1979),Vietnam,3.5,1
573,474,1209,Once Upon a Time in the West (C'era una volta il West) (1968),spaghetti western,3.5,1
574,474,1210,Star Wars: Episode VI - Return of the Jedi (1983),darth vader / luke skywalker / space opera,4.0,3
575,474,1212,"Third Man, The (1949)",ferris wheel / Venice / zither,4.0,3
576,474,1213,Goodfellas (1990),Mafia,3.5,1
577,474,1214,Alien (1979),aliens,4.0,1
578,474,1217,Ran (1985),samurai,4.0,1
579,474,1219,Psycho (1960),Norman Bates,4.5,1
580,474,1220,"Blues Brothers, The (1980)",Saturday Night Live,3.0,1
581,474,1221,"Godfather: Part II, The (1974)",Mafia,5.0,1
582,474,1222,Full Metal Jacket (1987),Vietnam,4.0,1
583,474,1223,"Grand Day Out with Wallace and Gromit, A (1989)",moon,4.5,1
584,474,1224,Henry V (1989),Shakespeare,4.0,1
585,474,1225,Amadeus (1984),Mozart / Salieri,4.5,2
586,474,1228,Raging Bull (1980),boxing,3.0,1
587,474,1230,Annie Hall (1977),New York,4.0,1
588,474,1231,"Right Stuff, The (1983)",NASA / space,4.0,2
589,474,1233,"Boot, Das (Boat, The) (1981)",submarine,3.5,1
590,474,1234,"Sting, The (1973)",The Entertainer,4.0,1
591,474,1235,Harold and Maude (1971),May-December romance,4.0,1
592,474,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",chess / death,2.5,2
593,474,1240,"Terminator, The (1984)",robots,4.0,1
594,474,1242,Glory (1989),Civil War,4.5,1
595,474,1243,Rosencrantz and Guildenstern Are Dead (1990),Shakespeare sort of,4.0,1
596,474,1244,Manhattan (1979),black and white,3.5,1
597,474,1245,Miller's Crossing (1990),Mafia,3.0,1
598,474,1246,Dead Poets Society (1989),High School,4.5,1
599,474,1247,"Graduate, The (1967)",Simon and Garfunkel,5.0,1
600,474,1249,"Femme Nikita, La (Nikita) (1990)",hit men,3.5,1
601,474,1250,"Bridge on the River Kwai, The (1957)",POW,4.0,1
602,474,1252,Chinatown (1974),incest,4.0,1
603,474,1253,"Day the Earth Stood Still, The (1951)",aliens,4.0,1
604,474,1254,"Treasure of the Sierra Madre, The (1948)",Cold,4.5,1
605,474,1257,Better Off Dead... (1985),skiing,3.0,1
606,474,1258,"Shining, The (1980)",Stephen King,4.0,1
607,474,1259,Stand by Me (1986),Stephen King,4.0,1
608,474,1260,M (1931),serial killer,4.0,1
609,474,1262,"Great Escape, The (1963)",POW,4.0,1
610,474,1263,"Deer Hunter, The (1978)",Vietnam,3.0,1
611,474,1266,Unforgiven (1992),revenge,4.0,1
612,474,1267,"Manchurian Candidate, The (1962)",assassination / brainwashing,4.0,2
613,474,1269,Arsenic and Old Lace (1944),murder,3.5,1
614,474,1270,Back to the Future (1985),time travel,4.5,1
615,474,1272,Patton (1970),World War II,4.0,1
616,474,1276,Cool Hand Luke (1967),prison,3.5,1
617,474,1277,Cyrano de Bergerac (1990),In Netflix queue,,1
618,474,1278,Young Frankenstein (1974),spoof,4.0,1
619,474,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),In Netflix queue,,1
620,474,1281,"Great Dictator, The (1940)",Nazis,4.0,1
621,474,1282,Fantasia (1940),Disney,3.0,1
622,474,1283,High Noon (1952),gunfight,3.5,1
623,474,1284,"Big Sleep, The (1946)",Hammett,3.5,1
624,474,1285,Heathers (1989),high school,4.0,1
625,474,1288,This Is Spinal Tap (1984),heavy metal / mockumentary / music,4.0,3
626,474,1291,Indiana Jones and the Last Crusade (1989),archaeology / Holy Grail,4.0,2
627,474,1292,Being There (1979),television,4.0,1
628,474,1293,Gandhi (1982),India,4.0,1
629,474,1296,"Room with a View, A (1986)",E. M. Forster,4.0,1
630,474,1299,"Killing Fields, The (1984)",Cambodia / Vietnam,3.5,2
631,474,1301,Forbidden Planet (1956),Shakespeare sort of / space,3.5,2
632,474,1302,Field of Dreams (1989),baseball,3.5,1
633,474,1303,"Man Who Would Be King, The (1975)",India,4.0,1
634,474,1304,Butch Cassidy and the Sundance Kid (1969),crime,3.5,1
635,474,1307,When Harry Met Sally... (1989),New York,5.0,1
636,474,1333,"Birds, The (1963)",birds,4.5,1
637,474,1343,Cape Fear (1991),remake,4.5,1
638,474,1344,Cape Fear (1962),lawyer,4.5,1
639,474,1345,Carrie (1976),high school / prom / Stephen King,3.5,3
640,474,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",vampires,2.5,1
641,474,1350,"Omen, The (1976)",demons,4.0,1
642,474,1353,"Mirror Has Two Faces, The (1996)",personals ads,4.5,1
643,474,1354,Breaking the Waves (1996),religion,4.5,1
644,474,1356,Star Trek: First Contact (1996),Borg,5.0,1
645,474,1358,Sling Blade (1996),ex-con,4.5,1
646,474,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),In Netflix queue,,1
647,474,1363,"Preacher's Wife, The (1996)",religion,2.5,1
648,474,1366,"Crucible, The (1996)",Arthur Miller,4.0,1
649,474,1367,101 Dalmatians (1996),dogs / remake,2.0,2
650,474,1372,Star Trek VI: The Undiscovered Country (1991),Klingons,4.5,1
651,474,1374,Star Trek II: The Wrath of Khan (1982),Captain Kirk,4.0,1
652,474,1376,Star Trek IV: The Voyage Home (1986),whales,4.0,1
653,474,1377,Batman Returns (1992),superhero,2.0,1
654,474,1380,Grease (1978),high school,4.0,1
655,474,1381,Grease 2 (1982),high school,2.0,1
656,474,1387,Jaws (1975),Shark,4.5,1
657,474,1389,Jaws 3-D (1983),shark,1.5,1
658,474,1393,Jerry Maguire (1996),sports,4.5,1
659,474,1394,Raising Arizona (1987),Coen Brothers,4.5,1
660,474,1396,Sneakers (1992),spying,4.0,1
661,474,1398,In Love and War (1996),Hemingway,2.5,1
662,474,1407,Scream (1996),slasher / spoof,4.0,2
663,474,1408,"Last of the Mohicans, The (1992)",Hawkeye / James Fennimore Cooper,4.0,2
664,474,1411,Hamlet (1996),Shakespeare,4.0,1
665,474,1413,"Whole Wide World, The (1996)",Conan,4.5,1
666,474,1416,Evita (1996),Andrew Lloyd Weber,2.0,1
667,474,1423,Hearts and Minds (1996),In Netflix queue / Vietnam,4.0,2
668,474,1441,Benny & Joon (1993),mental illness,3.0,1
669,474,1446,Kolya (Kolja) (1996),In Netflix queue,,1
670,474,1449,Waiting for Guffman (1996),mockumentary,4.0,1
671,474,1466,Donnie Brasco (1997),Mafia,4.0,1
672,474,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),jungle,2.0,1
673,474,1485,Liar Liar (1997),lawyer,3.0,1
674,474,1496,Anna Karenina (1997),Tolstoy,4.0,1
675,474,1500,Grosse Pointe Blank (1997),hit men / reunion,4.0,2
676,474,1513,Romy and Michele's High School Reunion (1997),reunion,3.0,1
677,474,1537,Shall We Dance? (Shall We Dansu?) (1996),ballroom dance,4.0,1
678,474,1542,Brassed Off (1996),In Netflix queue,,1
679,474,1544,"Lost World: Jurassic Park, The (1997)",dinosaurs,1.0,1
680,474,1545,Ponette (1996),death,4.0,1
681,474,1569,My Best Friend's Wedding (1997),weddings,4.0,1
682,474,1573,Face/Off (1997),transplants,4.5,1
683,474,1580,Men in Black (a.k.a. MIB) (1997),aliens,4.5,1
684,474,1586,G.I. Jane (1997),military,2.0,1
685,474,1608,Air Force One (1997),president,3.0,1
686,474,1610,"Hunt for Red October, The (1990)",Tom Clancy,4.0,1
687,474,1617,L.A. Confidential (1997),Police,5.0,1
688,474,1625,"Game, The (1997)",twist ending,4.0,1
689,474,1635,"Ice Storm, The (1997)",1970s,4.0,1
690,474,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",England / Queen Victoria,3.0,2
691,474,1645,The Devil's Advocate (1997),lawyers,2.0,1
692,474,1650,Washington Square (1997),Henry James,4.0,1
693,474,1653,Gattaca (1997),future,4.5,1
694,474,1663,Stripes (1981),military,3.0,1
695,474,1672,"Rainmaker, The (1997)",In Netflix queue,,1
696,474,1674,Witness (1985),Amish,4.0,1
697,474,1680,Sliding Doors (1998),alternate universe,4.0,1
698,474,1682,"Truman Show, The (1998)",TV,4.5,1
699,474,1683,"Wings of the Dove, The (1997)",Henry James,4.5,1
700,474,1711,Midnight in the Garden of Good and Evil (1997),Savannah,2.0,1
701,474,1717,Scream 2 (1997),sequel / slasher / spoof,4.0,3
702,474,1719,"Sweet Hereafter, The (1997)",Canada / death,4.0,2
703,474,1721,Titanic (1997),shipwreck,4.0,1
704,474,1732,"Big Lebowski, The (1998)",Coen Brothers,3.5,1
705,474,1735,Great Expectations (1998),Charles Dickens,2.0,1
706,474,1748,Dark City (1998),amnesia,4.0,1
707,474,1777,"Wedding Singer, The (1998)",1980s,4.5,1
708,474,1797,Everest (1998),In Netflix queue,4.0,1
709,474,1810,Primary Colors (1998),politics,2.5,1
710,474,1834,"Spanish Prisoner, The (1997)",twist ending,4.0,1
711,474,1836,"Last Days of Disco, The (1998)",No DVD at Netflix,,1
712,474,1893,Beyond Silence (Jenseits der Stille) (1996),In Netflix queue,4.5,1
713,474,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",In Netflix queue,,1
714,474,1902,Dream for an Insomniac (1996),generation X,4.0,1
715,474,1909,"X-Files: Fight the Future, The (1998)",conspiracy,4.5,1
716,474,1912,Out of Sight (1998),heist,4.0,1
717,474,1913,Picnic at Hanging Rock (1975),Australia,4.0,1
718,474,1917,Armageddon (1998),space,1.5,1
719,474,1921,Pi (1998),mathematics,4.0,1
720,474,1931,Mutiny on the Bounty (1935),ships,4.0,1
721,474,1938,"Lost Weekend, The (1945)",alcoholism,4.0,1
722,474,1940,Gentleman's Agreement (1947),anti-Semitism / Judaism,4.0,2
723,474,1942,All the King's Men (1949),Huey Long / In Netflix queue / Robert Penn Warren,3.5,3
724,474,1945,On the Waterfront (1954),boxing / coulda been a contender,4.0,2
725,474,1947,West Side Story (1961),Gangs,5.0,1
726,474,1950,In the Heat of the Night (1967),racism,3.5,1
727,474,1951,Oliver! (1968),Dickens,4.0,1
728,474,1952,Midnight Cowboy (1969),prostitution,4.0,1
729,474,1953,"French Connection, The (1971)",drugs / police,4.0,2
730,474,1954,Rocky (1976),boxing / sports,4.0,2
731,474,1955,Kramer vs. Kramer (1979),divorce,4.5,1
732,474,1957,Chariots of Fire (1981),Olympics / sports,5.0,2
733,474,1959,Out of Africa (1985),adultery / Africa,4.0,2
734,474,1960,"Last Emperor, The (1987)",China,4.0,1
735,474,1961,Rain Man (1988),autism,4.0,1
736,474,1962,Driving Miss Daisy (1989),rasicm,4.0,1
737,474,1975,Friday the 13th Part 2 (1981),Jason,2.0,1
738,474,1976,Friday the 13th Part 3: 3D (1982),Jason,0.5,1
739,474,1977,Friday the 13th Part IV: The Final Chapter (1984),Jason,1.5,1
740,474,1978,Friday the 13th Part V: A New Beginning (1985),Jason,,1
741,474,1979,Friday the 13th Part VI: Jason Lives (1986),Jason,,1
742,474,1983,Halloween II (1981),halloween,2.0,1
743,474,1984,Halloween III: Season of the Witch (1982),halloween,2.0,1
744,474,1994,Poltergeist (1982),ghosts,4.0,1
745,474,1995,Poltergeist II: The Other Side (1986),ghosts,2.0,1
746,474,1996,Poltergeist III (1988),ghosts,1.0,1
747,474,1997,"Exorcist, The (1973)",demons,4.0,1
748,474,2006,"Mask of Zorro, The (1998)",California / Mexico,4.0,2
749,474,2011,Back to the Future Part II (1989),time travel,2.0,1
750,474,2019,Seven Samurai (Shichinin no samurai) (1954),samurai,4.0,1
