user,movie
752,1537
990,1537
1579,1537
1547,1537
4934,1537
5734,1537
2528,1675
1395,1924
4958,1924
1051,1924
1243,1924
699,1924
839,1924
881,1924
2176,1924
1186,1924
1181,1924
3610,1924
698,1924
1422,1924
1447,1924
3391,1924
3953,1924
1285,1924
1851,1924
4169,2200
4579,2200
1186,2663
4467,2663
1088,2888
2655,2888
4697,2888
1051,2888
1280,2888
4305,2888
727,2888
5492,2888
1010,2888
1329,2888
1865,2888
1737,2888
1015,2888
869,2888
1579,2888
2427,2888
4371,2888
1448,2888
1958,2888
4085,2888
1088,3152
1884,3152
2247,3152
4418,3152
796,3152
1274,3152
1457,3152
3963,3152
727,3152
1505,3152
671,3152
2092,3152
5950,3152
1748,3152
5054,3152
3080,3152
1252,3152
2041,3152
5291,3152
2691,3152
3401,3152
829,3152
2547,3152
2784,3152
4579,3152
1671,3152
1897,3152
1912,3152
3233,3152
1712,3152
5371,3152
4467,3152
3688,3152
5682,3235
4979,3235
699,3235
3833,3235
3080,3235
929,3235
4448,3235
4940,3235
2172,3235
3842,3235
651,3235
2969,3235
1088,101
1303,101
5682,101
1889,101
2023,101
1019,101
743,101
855,101
5787,101
671,101
1306,101
1266,101
5761,101
3192,101
1952,101
839,101
6002,101
1113,101
1733,101
1530,101
5397,101
1164,101
1969,101
1121,101
5938,101
5049,101
3128,101
1717,101
2077,101
2172,101
1639,101
1447,101
3462,101
5689,101
1421,101
3693,101
1912,101
5312,101
5458,101
990,101
1579,101
1980,101
1842,101
5394,101
1285,101
2944,101
5878,101
1584,101
1710,101
2507,101
5636,101
4607,101
2985,126
1969,126
890,126
2258,126
712,126
2063,126
1491,756
1088,1183
5156,1183
1699,1183
1561,1183
3436,1183
4418,1183
1165,1183
4958,1183
1415,1183
1260,1183
4305,1183
3792,1183
1457,1183
4823,1183
727,1183
5787,1183
1505,1183
5102,1183
1306,1183
3020,1183
3125,1183
3452,1183
1218,1183
839,1183
1074,1183
1355,1183
2232,1183
646,1183
1551,1183
1701,1183
4765,1183
5626,1183
959,1183
1002,1183
3824,1183
1194,1183
2841,1183
3011,1183
3562,1183
1211,1183
1698,1183
1865,1183
1121,1183
5331,1183
3085,1183
1737,1183
1340,1183
2784,1183
5998,1183
691,1183
2814,1183
3821,1183
3038,1183
1463,1183
1001,1183
1780,1183
2395,1183
1447,1183
1389,1183
1501,1183
3842,1183
1912,1183
2749,1183
1079,1183
2544,1183
3233,1183
5723,1183
3547,1183
678,1183
2634,1183
1579,1183
953,1183
1547,1183
3532,1183
1383,1183
1794,1183
4728,1183
5394,1183
5011,1183
4813,1183
5734,1183
5878,1183
1449,1183
3363,1183
755,1183
934,1183
1117,1183
4607,1183
3475,1378
970,1378
4126,1378
3313,1378
1426,1378
2905,1378
1889,1378
1260,1378
3792,1378
3260,1378
5787,1378
2796,1378
3648,1378
5761,1378
5359,1378
839,1378
881,1378
646,1378
1029,1378
3080,1378
904,1378
4478,1378
4520,1378
3011,1378
2271,1378
1451,1378
1560,1378
2077,1378
1780,1378
2012,1378
1611,1378
5172,1378
5996,1378
1912,1378
651,1378
710,1378
2116,1378
2544,1378
752,1378
1712,1378
1579,1378
1383,1378
639,1378
2946,1378
5394,1378
1448,1378
5878,1378
3768,1378
1246,1378
1117,1378
1088,1500
3475,1500
1650,1500
4489,1500
5682,1500
5920,1500
5367,1500
1500,1500
1243,1500
1889,1500
2023,1500
743,1500
1875,1500
4610,1500
973,1500
1260,1500
4305,1500
3260,1500
4591,1500
2022,1500
2242,1500
855,1500
5787,1500
5090,1500
1516,1500
3125,1500
5761,1500
1137,1500
1952,1500
5520,1500
2880,1500
692,1500
3613,1500
1551,1500
1930,1500
1087,1500
1806,1500
1733,1500
1530,1500
2041,1500
2190,1500
2847,1500
4478,1500
3112,1500
1194,1500
4520,1500
3074,1500
3401,1500
5044,1500
3832,1500
1124,1500
1219,1500
1164,1500
1329,1500
4940,1500
1698,1500
1982,1500
5630,1500
1737,1500
1779,1500
981,1500
2436,1500
2756,1500
1422,1500
1998,1500
2077,1500
1001,1500
3430,1500
5053,1500
869,1500
2172,1500
3266,1500
1647,1500
1755,1500
5172,1500
5557,1500
1447,1500
5689,1500
1897,1500
3560,1500
2544,1500
752,1500
5458,1500
990,1500
1203,1500
1284,1500
1712,1500
712,1500
953,1500
3532,1500
1105,1500
1842,1500
5654,1500
2946,1500
1448,1500
1983,1500
2944,1500
2276,1500
5878,1500
1390,1500
3483,1500
1101,1500
1584,1500
716,1500
4602,1500
2859,1500
701,1500
3688,1500
5156,2003
4489,2003
5682,2003
5222,2003
4517,2003
4958,2003
1243,2003
667,2003
3013,2003
1260,2003
3679,2003
3792,2003
822,2003
1925,2003
2255,2003
4823,2003
2242,2003
855,2003
1425,2003
4604,2003
1266,2003
2796,2003
3648,2003
777,2003
1812,2003
5761,2003
5359,2003
692,2003
5492,2003
1605,2003
1029,2003
1930,2003
1087,2003
5054,2003
641,2003
1186,2003
2131,2003
1733,2003
2627,2003
1530,2003
4448,2003
1470,2003
4520,2003
3401,2003
3610,2003
3420,2003
1329,2003
1211,2003
1698,2003
791,2003
649,2003
2077,2003
2258,2003
2129,2003
2172,2003
1447,2003
1912,2003
5872,2003
2453,2003
710,2003
2116,2003
678,2003
3507,2003
5812,2003
752,2003
1579,2003
1383,2003
1854,2003
1105,2003
1268,2003
753,2003
5394,2003
1448,2003
5205,2003
4934,2003
3520,2003
3371,2003
4079,2003
1101,2003
1851,2003
3055,2003
1246,2003
1117,2003
1889,2261
3679,2261
1266,2261
5761,2261
4258,2261
2041,2261
929,2261
1194,2261
2106,2261
1635,2261
2887,2261
930,2261
869,2261
1447,2261
678,2261
1854,2261
5394,2261
1584,2261
4647,2342
1088,2771
2655,2771
1160,2771
1425,2771
3648,2771
881,2771
5492,2771
3333,2771
1194,2771
2926,2771
3420,2771
3051,2771
1211,2771
5453,2771
1716,2771
1001,2771
1354,2771
1203,2771
1579,2771
1794,2771
1448,2771
1958,2771
2611,2771
2063,2771
2969,2771
2122,2907
5995,2907
4697,2907
3626,2907
1280,2907
3519,2907
926,2907
770,2907
881,2907
5492,2907
1142,2907
5387,2907
3518,2907
4579,2907
3219,2907
3391,2907
2868,2907
3507,2907
1712,2907
2427,2907
1842,2907
753,2907
1448,2907
1983,2907
5205,2907
2611,2907
2504,2907
3312,2907
4979,3043
1737,3043
1755,3043
3391,3043
1884,3198
796,3198
1243,3198
1274,3198
2018,3198
2323,3198
984,3198
1260,3198
4305,3198
4823,3198
2092,3198
660,3198
935,3198
4118,3198
6002,3198
4543,3198
1748,3198
3080,3198
1181,3198
2246,3198
3074,3198
3401,3198
3410,3198
3011,3198
1698,3198
721,3198
1451,3198
2547,3198
981,3198
1015,3198
1422,3198
1998,3198
3589,3198
1317,3198
3430,3198
1897,3198
4815,3198
1712,3198
749,3198
1448,3198
5277,3198
1202,3198
4079,3198
5682,81
4169,81
1889,81
1925,81
1306,81
3613,81
3824,81
3163,81
721,81
1837,81
5172,81
1912,81
2453,81
1203,81
2946,81
4169,385
5054,385
1088,830
1645,830
3475,830
1303,830
918,830
4169,830
2015,830
3792,830
5333,830
1425,830
3648,830
2824,830
4647,830
3401,830
2926,830
3562,830
1969,830
1015,830
2918,830
2188,830
2077,830
869,830
1780,830
1647,830
1755,830
1447,830
1941,830
3842,830
2116,830
678,830
1383,830
4728,830
1958,830
1449,830
4085,830
3312,830
2063,830
4169,874
4277,874
5878,874
1088,1226
796,1226
1274,1226
2962,1226
3260,1226
3963,1226
5787,1226
3020,1226
3058,1226
1605,1226
840,1226
1861,1226
3824,1226
4940,1226
2271,1226
1998,1226
3589,1226
1611,1226
5172,1226
1912,1226
2453,1226
5812,1226
5011,1226
1141,1226
1088,1259
5156,1259
2247,1259
796,1259
1500,1259
1243,1259
4829,1259
5880,1259
988,1259
1889,1259
2023,1259
4610,1259
973,1259
1260,1259
2168,1259
822,1259
1457,1259
2127,1259
2255,1259
3963,1259
1291,1259
855,1259
5787,1259
1505,1259
1425,1259
2092,1259
2796,1259
3648,1259
1812,1259
1137,1259
1952,1259
3413,1259
4831,1259
2880,1259
692,1259
881,1259
5492,1259
1701,1259
1029,1259
1087,1259
2964,1259
1186,1259
5580,1259
1733,1259
1530,1259
3285,1259
3112,1259
1182,1259
3610,1259
2688,1259
1698,1259
5938,1259
1779,1259
981,1259
791,1259
1717,1259
3002,1259
1998,1259
1347,1259
2129,1259
2172,1259
1611,1259
1447,1259
1897,1259
1912,1259
3560,1259
2453,1259
3233,1259
5458,1259
712,1259
1579,1259
4834,1259
1383,1259
3367,1259
5654,1259
5394,1259
1448,1259
2944,1259
3274,1259
1702,1259
5019,1259
3055,1259
5250,1259
934,1259
2909,1869
2106,1869
1737,1869
1447,1869
2114,1869
2116,1869
1958,1869
4169,2007
1243,2007
3067,2007
3074,2007
5172,2007
2116,2007
5812,2007
752,2007
1958,2007
3475,2212
2225,2212
2962,2212
1457,2212
2796,2212
1137,2212
1988,2212
4478,2212
4448,2212
3163,2212
3610,2212
3420,2212
1015,2212
1998,2212
3842,2212
5019,2212
1243,2662
4829,2662
2962,2662
3792,2662
2772,2662
3963,2662
1505,2662
1425,2662
1306,2662
5450,2662
770,2662
881,2662
1074,2662
3012,2662
3401,2662
3610,2662
1211,2662
1969,2662
1422,2662
1998,2662
5355,2662
3038,2662
1647,2662
3807,2662
2462,2662
1447,2662
3842,2662
1912,2662
3391,2662
2544,2662
4582,2662
1120,2662
4802,2662
1033,2662
5394,2662
1851,2662
1246,2662
1425,3008
1137,3008
4543,3008
1010,3008
1733,3008
5675,3008
5329,3008
1001,3008
1413,3008
4979,3026
1930,3313
1422,3313
3391,3313
1352,3538
4418,3538
5087,3538
5333,3538
3963,3538
1125,3538
2757,3538
4327,3538
1137,3538
5520,3538
2071,3538
1551,3538
3097,3538
5329,3538
5737,3538
5825,3538
981,3538
4682,3538
2918,3538
2129,3538
3386,3538
3518,3538
2868,3538
3041,3538
2427,3538
1584,3538
2362,3538
864,3538
1962,3538
1217,3538
2376,3538
3610,3611
2030,3611
869,3611
673,3936
5605,3936
4958,3936
2962,3936
4277,3936
3610,3936
1998,3936
1511,3936
2643,3936
1088,28
4418,28
822,28
3172,28
2849,28
1605,28
4765,28
1181,28
2106,28
2926,28
1865,28
1755,28
1897,28
1203,28
4934,28
2944,28
4771,28
5734,28
5878,28
6016,28
5019,28
4467,28
4169,183
2962,183
1125,183
1733,183
1448,183
4169,210
970,436
4169,436
4823,436
1804,436
855,436
1425,436
692,436
5492,436
1181,436
721,436
2904,436
1015,436
1724,436
1611,436
1447,436
1912,436
678,436
3311,436
1958,436
2063,436
1962,436
1088,1031
4697,1031
4829,1031
5880,1031
3013,1031
3963,1031
5787,1031
1425,1031
2796,1031
5001,1031
3509,1031
4831,1031
1029,1031
1930,1031
2985,1031
5054,1031
3824,1031
1635,1031
3420,1031
4983,1031
721,1031
698,1031
1451,1031
791,1031
1422,1031
2188,1031
3038,1031
1317,1031
2258,1031
1780,1031
4579,1031
5723,1031
678,1031
714,1031
3953,1031
639,1031
5394,1031
1448,1031
5205,1031
1092,1031
3768,1031
3312,1031
5371,1031
1352,1175
1243,1175
1274,1175
4829,1175
2962,1175
973,1175
3054,1175
1077,1175
1925,1175
1952,1175
1242,1175
1988,1175
2880,1175
692,1175
881,1175
1029,1175
1087,1175
1733,1175
2627,1175
4478,1175
2691,1175
1194,1175
3832,1175
3011,1175
1865,1175
5630,1175
5938,1175
5722,1175
3002,1175
1837,1175
1058,1175
1343,1175
5689,1175
5312,1175
5475,1175
710,1175
752,1175
5458,1175
5878,1175
5242,1175
1851,1175
2008,1175
1063,1175
5636,1175
1088,1201
1645,1201
3475,1201
1699,1201
4489,1201
4477,1201
1426,1201
2015,1201
1889,1201
4774,1201
1260,1201
3792,1201
3260,1201
3963,1201
5787,1201
2092,1201
660,1201
2796,1201
2781,1201
770,1201
2380,1201
3509,1201
881,1201
6002,1201
646,1201
1701,1201
4543,1201
1010,1201
1186,1201
3080,1201
1733,1201
5291,1201
2691,1201
3277,1201
698,1201
1451,1201
5630,1201
2547,1201
1422,1201
2258,1201
3807,1201
1611,1201
5172,1201
5996,1201
1556,1201
3842,1201
2544,1201
911,1201
752,1201
4005,1201
3953,1201
1579,1201
953,1201
5484,1201
749,1201
4634,1201
1860,1201
910,1201
2946,1201
1728,1201
1390,1201
2063,1201
5019,1201
716,1201
1063,1201
1246,1201
2643,1201
1425,1426
1941,1426
1958,1426
4079,1426
1088,1441
5074,1441
970,1441
3691,1441
5367,1441
874,1441
4169,1441
4958,1441
1243,1441
2018,1441
2015,1441
3054,1441
2168,1441
1290,1441
855,1441
2638,1441
1425,1441
1266,1441
2796,1441
1516,1441
4312,1441
1137,1441
2380,1441
839,1441
692,1441
1701,1441
1029,1441
1806,1441
1530,1441
4445,1441
5329,1441
3420,1441
1164,1441
4593,1441
1969,1441
1865,1441
3423,1441
1015,1441
3821,1441
2258,1441
3840,1441
869,1441
1058,1441
1347,1441
1724,1441
2129,1441
5172,1441
1447,1441
1897,1441
3219,1441
678,1441
752,1441
1203,1441
943,1441
1383,1441
5394,1441
1448,1441
1958,1441
4813,1441
1141,1441
6016,1441
2011,1441
3159,1441
3363,1441
3055,1441
1246,1441
3140,1496
1001,1496
3688,1496
1088,1892
5682,1892
970,1892
3087,1892
4126,1892
2225,1892
4169,1892
2683,1892
2962,1892
1889,1892
3387,1892
1260,1892
5333,1892
855,1892
2609,1892
2781,1892
1302,1892
1812,1892
1902,1892
1546,1892
692,1892
2489,1892
1113,1892
3150,1892
1603,1892
1733,1892
2909,1892
904,1892
3562,1892
1164,1892
5453,1892
721,1892
1737,1892
3018,1892
1943,1892
4682,1892
1001,1892
2395,1892
5473,1892
1611,1892
4579,1892
1447,1892
3842,1892
3391,1892
2860,1892
1079,1892
2116,1892
1203,1892
4005,1892
1579,1892
3532,1892
1383,1892
1854,1892
1105,1892
4728,1892
5205,1892
1449,1892
3768,1892
864,1892
701,1892
1088,2052
918,2052
4697,2052
855,2052
1425,2052
3648,2052
770,2052
5492,2052
1861,2052
721,2052
1015,2052
1422,2052
2077,2052
2258,2052
5172,2052
3462,2052
678,2052
3992,2052
1383,2052
1983,2052
5878,2052
4085,2052
5831,2052
4169,2079
639,2079
1088,2180
2962,2180
1748,2180
1181,2180
3751,2180
911,2180
1712,2180
910,2180
1141,2180
2962,2209
1137,2209
1912,2209
1088,2313
5156,2313
3475,2313
1699,2313
1884,2313
2802,2313
796,2313
2962,2313
1457,2313
3963,2313
1291,2313
855,2313
1505,2313
4277,2313
711,2313
660,2313
5539,2313
1137,2313
839,2313
692,2313
4118,2313
5492,2313
840,2313
4465,2313
904,2313
1698,2313
1451,2313
4950,2313
5630,2313
1015,2313
1422,2313
1020,2313
1897,2313
3842,2313
1912,2313
2544,2313
678,2313
4815,2313
1203,2313
1712,2313
749,2313
4802,2313
5394,2313
1448,2313
5277,2313
1141,2313
5643,2313
5493,2313
4079,2313
1851,2313
2969,2313
4600,2313
934,2313
4607,2313
3475,2463
1303,2463
4418,2463
1500,2463
1243,2463
4107,2463
1889,2463
1260,2463
1291,2463
5787,2463
696,2463
935,2463
1266,2463
770,2463
4979,2463
5761,2463
5621,2463
4639,2463
4118,2463
840,2463
1029,2463
4508,2463
1748,2463
641,2463
2627,2463
2041,2463
4647,2463
1194,2463
4448,2463
1698,2463
1717,2463
2436,2463
3695,2463
1343,2463
5172,2463
1941,2463
3842,2463
651,2463
2544,2463
678,2463
3507,2463
752,2463
1383,2463
4802,2463
3203,2463
1448,2463
1584,2463
934,2463
3846,2463
1243,2522
5892,2522
935,2522
846,2522
4940,2522
1698,2522
5722,2522
639,2522
1088,2683
3475,2683
2655,2683
4294,2683
918,2683
1160,2683
5222,2683
2225,2683
1243,2683
667,2683
1889,2683
3013,2683
1019,2683
4305,2683
3792,2683
926,2683
2127,2683
1125,2683
5302,2683
3991,2683
5084,2683
696,2683
1266,2683
3648,2683
1516,2683
1812,2683
5761,2683
3172,2683
2380,2683
2911,2683
3509,2683
4562,2683
2849,2683
5492,2683
1467,2683
1701,2683
2824,2683
4528,2683
2451,2683
2176,2683
1733,2683
1181,2683
1530,2683
2810,2683
2847,2683
4478,2683
4638,2683
1194,2683
3074,2683
937,2683
2887,2683
5397,2683
2926,2683
1329,2683
2269,2683
1142,2683
5938,2683
1737,2683
1779,2683
3128,2683
1015,2683
5792,2683
736,2683
1041,2683
1717,2683
2436,2683
2832,2683
2935,2683
648,2683
2918,2683
3158,2683
3454,2683
2333,2683
3038,2683
3589,2683
1001,2683
1020,2683
3866,2683
1780,2683
2129,2683
1647,2683
2120,2683
2395,2683
1639,2683
2462,2683
5172,2683
4579,2683
1447,2683
3462,2683
1484,2683
795,2683
3219,2683
3842,2683
3751,2683
3391,2683
4708,2683
2359,2683
2860,2683
911,2683
1524,2683
752,2683
2472,2683
990,2683
1203,2683
1712,2683
2195,2683
1579,2683
2594,2683
4834,2683
1980,2683
2427,2683
1842,2683
753,2683
5654,2683
2307,2683
2353,2683
4371,2683
5394,2683
1448,2683
1958,2683
5205,2683
2611,2683
2944,2683
1449,2683
4079,2683
4085,2683
1101,2683
2504,2683
3312,2683
2969,2683
3057,2683
2528,2683
927,2683
4600,2683
2501,2683
2859,2683
3368,2683
5565,2683
4607,2683
2057,2683
2962,3445
6002,3445
4448,3445
1343,3445
2820,3445
1285,3445
1088,3685
737,3685
3475,3685
4186,3685
1561,3685
1274,3685
1889,3685
1260,3685
3260,3685
1457,3685
1925,3685
2031,3685
5787,3685
1505,3685
2092,3685
660,3685
3020,3685
4979,3685
5761,3685
1952,3685
4831,3685
4258,3685
2849,3685
1074,3685
1113,3685
4765,3685
1748,3685
5054,3685
2909,3685
904,3685
3401,3685
4589,3685
721,3685
1717,3685
664,3685
1998,3685
3038,3685
3589,3685
5172,3685
1897,3685
1912,3685
651,3685
911,3685
752,3685
1547,3685
5650,3685
4802,3685
4328,3685
3367,3685
1448,3685
5277,3685
6016,3685
1101,3685
5831,3685
4467,3685
4607,3685
970,3841
1889,3841
1425,3841
935,3841
1516,3841
770,3841
1812,3841
4258,3841
1605,3841
2909,3841
4478,3841
890,3841
3128,3841
869,3841
2116,3841
1203,3841
1383,3841
1228,3841
2946,3841
1448,3841
1958,3841
4079,3841
716,3841
2282,3841
1088,497
1645,497
4418,497
1889,497
3054,497
2255,497
2242,497
2724,497
855,497
1137,497
5001,497
1218,497
839,497
2849,497
4781,497
1701,497
4765,497
4508,497
2985,497
4867,497
2909,497
4478,497
1635,497
937,497
2926,497
1164,497
1698,497
5966,497
5938,497
981,497
1998,497
3821,497
1755,497
5172,497
4579,497
1447,497
5475,497
2544,497
678,497
752,497
5458,497
1712,497
953,497
639,497
2427,497
5060,497
2944,497
5734,497
3732,497
1390,497
3312,497
2063,497
1246,497
755,497
3688,497
4607,497
1088,596
3475,596
1884,596
1561,596
4517,596
1051,596
2583,596
5880,596
2023,596
4305,596
3963,596
1824,596
2407,596
1291,596
1425,596
1266,596
2796,596
1458,596
4680,596
1137,596
4258,596
840,596
2985,596
1748,596
2909,596
2041,596
3824,596
1800,596
3401,596
4983,596
1657,596
4361,596
890,596
791,596
1422,596
1998,596
2077,596
2258,596
2172,596
1755,596
1611,596
1447,596
1556,596
2125,596
710,596
2544,596
678,596
1524,596
2195,596
1579,596
749,596
5394,596
1285,596
1141,596
3768,596
2766,596
3312,596
2063,596
716,596
4744,596
1117,596
1645,762
3475,762
4126,762
2168,762
4258,762
692,762
840,762
2985,762
1733,762
4478,762
3401,762
1778,762
721,762
1737,762
4682,762
4058,762
1837,762
2077,762
1611,762
1447,762
2116,762
1284,762
1383,762
2946,762
3768,762
4079,762
3312,762
716,762
4169,1051
3054,1051
855,1051
1266,1051
839,1051
1733,1051
4647,1051
3824,1051
1015,1051
5792,1051
2188,1051
5394,1051
1449,1051
3475,1243
4126,1243
4823,1243
855,1243
5787,1243
4979,1243
839,1243
2880,1243
692,1243
4867,1243
1252,1243
1181,1243
2041,1243
2691,1243
3074,1243
1164,1243
2271,1243
5630,1243
981,1243
2436,1243
4579,1243
1447,1243
4802,1243
5654,1243
1851,1243
737,1274
1395,1274
4126,1274
1274,1274
4829,1274
4107,1274
4610,1274
2168,1274
4823,1274
2781,1274
770,1274
5359,1274
2880,1274
881,1274
5492,1274
1113,1274
3012,1274
1733,1274
1181,1274
4478,1274
2691,1274
2841,1274
1124,1274
1597,1274
981,1274
5792,1274
3652,1274
1317,1274
1647,1274
2125,1274
1587,1274
5723,1274
678,1274
1524,1274
5458,1274
3953,1274
1579,1274
783,1274
2103,1274
5654,1274
3378,1274
5011,1274
3274,1274
1101,1274
1710,1274
4600,1274
1117,1274
1088,1296
1959,1296
1699,1296
5157,1296
1561,1296
2962,1296
1889,1296
725,1296
2092,1296
2796,1296
4680,1296
839,1296
1701,1296
4765,1296
3080,1296
2041,1296
3112,1296
2841,1296
2764,1296
3420,1296
721,1296
4950,1296
5630,1296
2547,1296
2832,1296
1998,1296
1780,1296
2172,1296
750,1296
5172,1296
1897,1296
1912,1296
710,1296
5902,1296
5734,1296
5878,1296
1449,1296
3503,1296
3363,1296
2859,1296
1117,1296
4467,1296
4169,1415
3679,1415
1227,1415
1164,1415
4771,1415
864,1415
4169,1510
1088,1621
4958,1621
5333,1621
2106,1621
1969,1621
2077,1621
1941,1621
1579,1621
1448,1621
1962,1621
934,1621
4467,1621
5636,1621
1088,2018
3475,2018
3152,2018
1051,2018
1415,2018
2583,2018
2023,2018
3054,2018
3679,2018
3260,2018
2127,2018
727,2018
2407,2018
1506,2018
1425,2018
2092,2018
2796,2018
770,2018
4979,2018
1137,2018
4831,2018
692,2018
3067,2018
4118,2018
846,2018
840,2018
1087,2018
2985,2018
3327,2018
2041,2018
2847,2018
2106,2018
1800,2018
3401,2018
4983,2018
1451,2018
1657,2018
5387,2018
1422,2018
2077,2018
2258,2018
1647,2018
1755,2018
1611,2018
1447,2018
1389,2018
3560,2018
3391,2018
710,2018
5723,2018
678,2018
714,2018
1524,2018
752,2018
1383,2018
639,2018
1854,2018
2427,2018
749,2018
5394,2018
1285,2018
2944,2018
4771,2018
3768,2018
3312,2018
2063,2018
716,2018
4744,2018
1117,2018
4186,2044
5761,2044
4508,2044
904,2044
1181,2044
1635,2044
2077,2044
3391,2044
934,2044
1088,2355
1645,2355
897,2355
4489,2355
4186,2355
2655,2355
2247,2355
918,2355
1160,2355
5571,2355
1165,2355
2683,2355
1243,2355
1752,2355
2015,2355
3013,2355
4610,2355
4305,2355
1978,2355
3963,2355
1506,2355
3991,2355
4277,2355
2998,2355
2898,2355
1266,2355
1491,2355
3648,2355
1516,2355
4312,2355
3172,2355
3192,2355
3509,2355
2489,2355
1074,2355
1467,2355
1701,2355
1087,2355
2985,2355
754,2355
1733,2355
2041,2355
4478,2355
4647,2355
4638,2355
2841,2355
3074,2355
5044,2355
3832,2355
937,2355
3562,2355
3051,2355
2269,2355
2271,2355
1451,2355
5630,2355
1737,2355
5049,2355
5276,2355
791,2355
3002,2355
2436,2355
2935,2355
648,2355
1422,2355
664,2355
1998,2355
3158,2355
3454,2355
1001,2355
2258,2355
5063,2355
1755,2355
5172,2355
2986,2355
1447,2355
1897,2355
2715,2355
3219,2355
1912,2355
4708,2355
2359,2355
2125,2355
5181,2355
710,2355
1079,2355
2544,2355
2868,2355
5723,2355
678,2355
1712,2355
4241,2355
2195,2355
1579,2355
2594,2355
3532,2355
4834,2355
2427,2355
1842,2355
753,2355
4328,2355
4728,2355
2307,2355
2353,2355
4371,2355
5394,2355
1448,2355
1958,2355
4640,2355
2944,2355
3274,2355
1390,2355
716,2355
2969,2355
934,2355
4467,2355
5565,2355
4232,2355
4607,2355
1088,2583
737,2583
5074,2583
4169,2583
1051,2583
3387,2583
3054,2583
3171,2583
3792,2583
2168,2583
1804,2583
855,2583
1425,2583
1306,2583
1266,2583
2781,2583
5539,2583
1137,2583
839,2583
1605,2583
1087,2583
2451,2583
1733,2583
2041,2583
1194,2583
2841,2583
1698,2583
721,2583
4682,2583
3821,2583
2077,2583
1001,2583
1058,2583
3518,2583
1897,2583
3842,2583
3391,2583
2820,2583
2116,2583
3233,2583
752,2583
1203,2583
5394,2583
1448,2583
5878,2583
1449,2583
2507,2583
1117,2583
4607,2583
1088,2842
1160,2842
4305,2842
5281,2842
5675,2842
1422,2842
5458,2842
2063,2842
1962,2842
4607,2842
1303,2905
1352,2905
1274,2905
1399,2905
1113,2905
1733,2905
2627,2905
4589,2905
1780,2905
3475,3885
5333,3885
2181,3885
1242,3885
3093,3885
5812,3885
1413,3885
1088,300
5156,300
1884,300
4186,300
5682,300
4418,300
1051,300
973,300
1260,300
3792,300
2168,300
3260,300
1077,300
5333,300
727,300
725,300
855,300
1425,300
2092,300
1306,300
5450,300
3125,300
770,300
4312,300
1137,300
2911,300
3509,300
1130,300
839,300
692,300
2232,300
1701,300
1806,300
5054,300
1227,300
2176,300
1002,300
2627,300
1530,300
2041,300
3112,300
1194,300
4448,300
1635,300
2887,300
3562,300
1164,300
1969,300
1698,300
1451,300
5049,300
987,300
981,300
1015,300
5998,300
1717,300
1998,300
5053,300
1724,300
1780,300
2120,300
2395,300
1611,300
3014,300
5172,300
1447,300
1671,300
1389,300
1484,300
1421,300
3842,300
1912,300
2544,300
5458,300
1712,300
2634,300
1579,300
3532,300
1383,300
2478,300
1448,300
1958,300
4934,300
1141,300
4960,300
4771,300
1449,300
1202,300
3371,300
996,300
3055,300
1962,300
755,300
934,300
1928,300
4607,300
1088,412
3089,412
2802,412
4418,412
1260,412
4305,412
2092,412
1266,412
2520,412
5001,412
4831,412
839,412
692,412
1701,412
4765,412
5054,412
1181,412
2810,412
2691,412
3824,412
937,412
3410,412
2926,412
1211,412
1698,412
1451,412
5630,412
5998,412
1422,412
1755,412
1354,412
1447,412
1671,412
1912,412
5046,412
4728,412
5878,412
3363,412
934,412
963,412
1088,784
1645,784
2225,784
4169,784
1889,784
984,784
2168,784
1978,784
2127,784
4823,784
1125,784
3648,784
5761,784
5492,784
1733,784
2909,784
2847,784
3285,784
3824,784
3280,784
1329,784
1698,784
1737,784
1779,784
3128,784
1015,784
2918,784
1422,784
3158,784
3821,784
2077,784
869,784
2120,784
1611,784
1912,784
5312,784
710,784
5812,784
752,784
1203,784
2195,784
3532,784
5394,784
1958,784
3113,784
1390,784
4079,784
4085,784
3312,784
716,784
3055,784
4169,842
1051,842
1186,842
1733,842
4520,842
3401,842
2926,842
1737,842
3821,842
1447,842
3462,842
2820,842
3507,842
1203,842
1101,842
4697,1030
4958,1030
1051,1030
2023,1030
3792,1030
5787,1030
1425,1030
2796,1030
770,1030
777,1030
1812,1030
5001,1030
1380,1030
840,1030
1029,1030
1930,1030
2985,1030
4543,1030
5054,1030
3824,1030
1635,1030
4983,1030
1451,1030
1943,1030
1422,1030
2258,1030
1647,1030
1611,1030
1447,1030
5996,1030
2125,1030
678,1030
714,1030
639,1030
783,1030
5394,1030
1448,1030
1141,1030
1092,1030
3768,1030
2063,1030
716,1030
1088,1034
5682,1034
1051,1034
1889,1034
1599,1034
4757,1034
1733,1034
1181,1034
1194,1034
2841,1034
3163,1034
1211,1034
721,1034
3430,1034
1356,1034
1447,1034
3391,1034
2669,1034
752,1034
749,1034
1842,1034
5654,1034
4600,1034
2507,1034
1088,1064
5682,1064
4958,1064
3792,1064
1978,1064
1457,1064
2638,1064
3648,1064
770,1064
1605,1064
4765,1064
2153,1064
1969,1064
1422,1064
2077,1064
2258,1064
1447,1064
2529,1064
2125,1064
678,1064
2195,1064
639,1064
783,1064
4934,1064
3274,1064
2063,1064
927,1064
1246,1064
3679,1163
3080,1163
714,1489
2195,1489
639,1489
1088,1752
970,1752
4169,1752
4610,1752
